ug_course,ug_specialization,interests,skills,ug_score,ug_score_num,Final_Cluster,Career_Group,SVD1,SVD2,SVD3,profile_doc
be btech,electrical and electronics engineering,data analytics,analytical thinking; artificial intelligence; data visualization; machine learning; python; r; social media marketing,63.9,63.9,0,Data Analyst / BI Specialist,1.5650682775867326,1.0587611212349006,-0.861159072801303,analytical thinking  artificial intelligence  data visualization  machine learning  python  r  social media marketing data analytics be btech electrical and electronics engineering
be btech,mechanical engineering,content writing; social media marketing; trading; web design; web development,c; hadoop; informatica; java; javascript; sql,80.37,80.37,8,EdTech / Teaching / Curriculum Designer,1.1642170705581436,0.7576576531792263,-0.029418382856710088,c  hadoop  informatica  java  javascript  sql content writing  social media marketing  trading  web design  web development be btech mechanical engineering
bcom,computer science engineering,financial analysis,accounting,91.2,91.2,6,Finance / Accounting / Investment Analyst,0.3052732644642151,-0.2801509831366654,0.04803045215943978,accounting financial analysis bcom computer science engineering
be btech,accounting and finance,entrepreneurship,active listening; gathering informing; programming; python,88.35,88.35,8,EdTech / Teaching / Curriculum Designer,0.9980121481990253,0.4067987390427393,0.4419778233122841,active listening  gathering informing  programming  python entrepreneurship be btech accounting and finance
law hons,agriculture,agriculture; excel; financial analysis; information technology; services; social causes,accounting; civil criminal law; finance related skills; negotiation; risk management skills,67,67.0,6,Finance / Accounting / Investment Analyst,0.6133757099197276,-0.510161084889877,-0.227338591844508,accounting  civil criminal law  finance related skills  negotiation  risk management skills agriculture  excel  financial analysis  information technology  services  social causes law hons agriculture
be btech,law,data analytics,javascript; python,73.15,73.15,1,Software Developer / Tech Generalist,0.9915882929155405,0.9344315957597316,0.25938637810197507,javascript  python data analytics be btech law
bsc,electrical and electronics engineering,research,subject knowledge,52.25,52.25,4,Sales & Marketing / Business Development,0.3048667993598031,-0.16381329461233035,-0.028059818752472564,subject knowledge research bsc electrical and electronics engineering
be btech,physics,data analytics,javascript,65.55,65.55,9,Operations / IT Generalist / Corporate,0.7109979107516216,0.5952997090240242,0.04973162549328085,javascript data analytics be btech physics
be btech,computer science engineering,technology,python,70.3,70.3,1,Software Developer / Tech Generalist,1.190222516788019,1.1223668067808519,0.7280425877640672,python technology be btech computer science engineering
be btech,computer applications,information technology; technology,cloud computing; communication; hardware; java; linux; presentation; problem solving; programming language skills; python; risk management skills; writing,71.25,71.25,5,AI/ML Engineer / Data Scientist,2.2395906655693625,0.5646628737866515,0.2488198715270329,cloud computing  communication  hardware  java  linux  presentation  problem solving  programming language skills  python  risk management skills  writing information technology  technology be btech computer applications
bcom,computer science engineering,financial analysis,communication; companies act; company secretarial work; indirect taxation; interpersonal skills; legal compliance; presentation; team leadership; teamwork; time management,67.45,67.45,6,Finance / Accounting / Investment Analyst,0.842563636981741,-0.520962862305131,0.11535035310930666,communication  companies act  company secretarial work  indirect taxation  interpersonal skills  legal compliance  presentation  team leadership  teamwork  time management financial analysis bcom computer science engineering
be btech,accounting and finance,data analytics; data science; design; government job; machine learning; navy defence related; oil and gas; teaching; technology,accounting; active listening; analytical thinking; communication; critical thinking; people management; problem solving; python; teaching,80.275,80.275,0,Data Analyst / BI Specialist,2.6422161220135942,-0.11705567288503627,-0.5241270657518744,accounting  active listening  analytical thinking  communication  critical thinking  people management  problem solving  python  teaching data analytics  data science  design  government job  machine learning  navy defence related  oil and gas  teaching  technology be btech accounting and finance
