What was your course in UG?,What is your UG specialization? Major Subject (Eg; Mathematics),What are your interests?,What are your skills ? (Select multiple if necessary),What was the average CGPA or Percentage obtained in under graduation?,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,PC1,PC2,PC3,Final_Cluster,SVD1,SVD2,SVD3
B.Sc,Electrical and Electronics Engineering,Research,Subject Knowledge,52.25,0,0,-1,0.1900895328933868,0.05520622765828475,0.5983997820142408,0,0.1411663822760902,0.18753465259724533,0.4821515244788629
B.Tech,Physics,Data Analytics,Javascript,65.55,0,0,-1,-0.23496158695740665,0.006939655953155678,-0.2689810427554119,1,0.9504893828668874,-0.1870647814396542,-0.1384212399271288
B.Tech,Computer Science Engineering,Technology,Python,70.3,0,0,-1,-0.40900246127547124,-0.0795214565777661,-0.20416188642414287,5,1.3760616728714317,0.26331805678071574,0.6781708070335047
B.Tech,Computer Applications,Technology;Information Technology ,Hardware skills;Programming Language skills;Communication skills;Problem Solving skills;Risk management skills;Writing skills;Presentation Skills;Linux;Python;Java;Cloud Computing,71.25,0,0,-1,-0.7980243882174602,-0.5820636773787109,-0.5738375331792103,1,0.934355505646484,-0.2095249197149178,-0.1583982069760454
B.Com,Computer Science Engineering,Financial Analysis,"
Teamwork;Time Management;Company Secretarial Work;Legal Compliance;Communication;TeamLeadership;Interpersonal Skills;Presentations;Interpersonal Communication;Companies Act;Indirect Taxation",67.45,0,0,-1,0.3369315941432872,-0.2292918361426955,0.8828679821850686,2,0.2822110732657296,0.383431670155759,0.8239372860248987
B.Tech,Accounting&Finance,Teaching;Technology;Data analytics;Govt. Job;Data scientist;All fields related to Data science.;Design;Machine Learning;Navy Defence related;Oil and Gas,Accounting Skills;Active Listening;Critical Thinking;Analytical Skills;People management;Communication skills;Problem Solving skills;Python;Teaching,80.275,0,0,-1,0.7153396424790789,1.4008487594221062,0.19736337252823502,1,0.9216177206838054,-0.2113276673505992,-0.1694420304382408
BBA,Electrical Machines,Financial Analysis,Financial Modeling;Financial Analysis;,84.55,0,0,-1,0.5045330998626687,0.7378800787770526,1.6708646861984406,4,0.017987751130626277,0.03921715843188851,0.05585879769093471
B.Tech,Finance,"Research,Understand human body,BioTechnology","
Microbiology; cell culture ;molecular Biology; bioprocess;
Katte virus",83.22,0,0,-1,-0.040425218644331844,-1.0438732889089606,-0.06916754426703577,1,0.9410862448313189,-0.22002735940580764,-0.17383486618869018
B.E,Biotechnology,Data Analytics,"Analytic Thinking, SQL, Oracle, Communication Skills, Work under Pressure, Leadership, Excel, Interpersonal Skills, Problem Solving skills, Reporting",88.16,0,0,-1,0.10639499461576876,-0.08216438483068883,-0.34726141721475906,4,0.043226773718637236,0.023083944215423587,0.012421684335403423
B.Com,Automobile Engineering,Information Technology,Cloud Computing,47,0,0,-1,0.12015145959885692,-0.5805755427082748,0.06267899115950212,2,0.04438246986686221,0.15092643834408656,0.10538544048248052
B.Com,Accountancy,Sales/Marketing,Accounting Skills,76,0,0,-1,0.7566805889844963,-0.4955773430617564,1.0719138112852327,2,0.033844414367005866,0.10582091420002758,0.1892360265657067
B.Tech,Data Structures & Algorithm,Technology,Gathering Informing,73.15,0,0,-1,-0.6348289323688826,-0.16801248303731087,0.3953889875236144,7,1.1180801089357197,-0.020269404652544173,0.04449226368635225
Biotechnology,Biotechnology,"Research, Technology, Entrepreneurship, Understand Human Body","Active Listening, Critical Thinking, Analytic Thinking, Negotiation Skills, Presentation Skills, Problem Solving skills, Writing, Observation Skills, Subject Knowledge",87,0,0,-1,-2.555650558759023,-0.3322525723981988,-0.9889021877884329,4,0.011611653841086221,-3.932334854574043e-05,0.011247162647099518
B.Com,Commerce,Entrepreneurship,"Accounting Skills, Cost Accounting, Excel, Writing",67.45,0,0,-1,0.48574633474319245,-0.26452953248416955,0.37824277609041745,2,0.031900117369125174,0.11604537441836141,0.1453332514408623
B.Com,Commerce,Take risk for Profits,Accounting Skills,77,0,0,-1,0.6165067465862918,-0.29794052228242757,0.7029637878205703,2,0.0229703739554302,0.10103035646866682,0.1734355219671643
B.M.S,ManagementÃŠ,Sales/Marketing,"Business Knowledge, Communication Skills, Negotiation Skills, Work under Pressure, Leadership, Creativity Skills, Market Study, Excel, Writing, Reading, Sales",0,0,0,-1,0.75998564142179,-2.951641852628315,-1.2818960488190119,4,0.005989964495055298,0.021108183320568383,0.022284565477718708
B.Tech,Computer Science Engineering,Machine Learning,Java backend development; c; c++; problem solving skills; jdbc programming ;object oriented programming; string stringbuffer and stringbuilder in Java ;design and prototype in Adobe XD ;hTML; CSS;JavaScript for web developers; responsive web design,84.55,0,0,-1,-0.5012713312515518,-0.03020324919632152,-0.09093315691364115,5,1.176976284342428,0.06385521658793042,0.4735868692170453
BALLB,Law,Social Justice;Social causes,Civil & Criminal Law,74.1,0,0,-1,-0.4474963295373349,1.37080331704071,1.906877617383067,4,0.0035050228451875536,-0.0017375454068662382,-0.001484035401053755
B.Sc,Zoology,Understand human body;Data analytics;Data scientist,Programming Language skills;Artistic/Creative Skills;Leadership;Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Social Media Marketing;R;Python,72,0,0,-1,0.02307105504557543,0.7981448889546995,0.6983853482617456,0,0.028116448746185803,0.17711093442794804,0.5586282640607265
B.Tech,Mechanical Engineering,Supply Chain Analysis;Content Writing;Data analytics,Accounting Skills;Active Listening;Programming Language skills;Gathering Information;Wealth Management;Content creation,53,0,0,-1,-0.9918065565433658,0.07837430626516145,-0.17928351574479642,7,1.0470327909470603,0.04728919228165018,-0.43598422251059876
B.Sc,Computer Science Engineering,"Understand Human Behaviour, Understand Human Body","Active Listening, Critical Thinking, SQL, Leadership, Editing, Creativity Skills, Team work, Excel, Logical Skills, Problem Solving skills, Designing Skills",83,0,0,-1,0.03738833096912392,0.17103794290784693,-0.09063349304457849,6,0.2829357762447497,0.4473907108833219,1.1846396396954977
BE,Electronics and Communication Engineering,Data analytics,Data Visualization skills( Power Bi/ Tableau );R;Python;SQL;MATLAB,80,0,0,-1,-0.24544894454299587,0.39488043954262386,-0.21620418239511288,3,0.13694785380214072,0.9499528878859919,-0.4264258078339403
Law Hons,constitution,Social Justice,Civil & Criminal Law,73,0,0,-1,1.2457501511204747,-0.48103031154756337,1.1863524522423992,4,0.0019448315816419585,0.0015866975146848622,0.006656835353423389
B.Tech,Civil Engineering,Construction;Construction Manegement,"Proeficiency in Software like STAAD PRO, ETABS",83.41,0,0,-1,-0.8415067738069554,-0.12053221237095366,-0.19884682089617747,1,1.0061730071908026,-0.24268984604149105,-0.23462015102071196
BCA,"Principal of programming language with C, MS Office Management Tools, Computer Organization, Mathematics, English.",Web Designing;Data analytics;Web development;Information Technology,Active Listening;Programming Language skills;Gathering Information;Artistic/Creative Skills;Communication skills;Leadership;Problem Solving skills;Writing skills;Programming Language C,85.5,0,0,-1,-1.2603856057888836,-4.866006429420915,-4.526017997448369,4,0.0041679861238656255,0.013661174326657949,0.01998756475619498
MCA,Computer science ,Research;Technology;Data analytics;Data scientist;Web development,Active Listening;Programming Language skills;Gathering Information;C++;Java,69,0,0,-1,0.4776701932601278,-0.12048394540459584,-1.2173027631564544,4,0.010530039165215985,0.012698688856280288,0.01832376380762137
B.Sc,Microbiology,"Technology, Understand Human Body","Leadership, Team work, Presentation Skills, Writing, Observation Skills, Designing Skills",83.6,0,0,-1,1.4893804666237813,0.14146410336977766,0.12296848109168144,0,0.027590545716176612,0.1735150370356812,0.5473251832412274
B.Tech,Electrical and Electronics Engineering,"Sales/Marketing, Take risk for Profits, Teaching, Entrepreneurship","ML, SQL, Leadership, Writing, Tableau",60.8,0,0,-1,-0.7384369485196,-0.15624348786193226,-0.066251941532982,1,1.0198883359055884,-0.2025425174070587,-0.2464733717451803
B.Sc,Computer Science Engineering,Technology;Data analytics,Active Listening;Programming Language skills;Communication skills;Machine Learning skills;Python,67,0,0,-1,0.05428832488317023,-0.003342083258430774,-0.17363753458124906,6,0.2869997883747244,0.45169054667630226,1.1879908961290857
B.Com,Taxation,Financial Analysis;News Coverage;Social Justice;Teaching;Technology;Trading;Understand human behaviour,Accounting Skills;Hardware skills;Critical Thinking;Business Knowledge;Finance related skills;Civil & Criminal Law;Communication skills;Mass Communication;Leadership;Problem Solving skills;Risk management skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Sales;Python;SQL,55,0,0,-1,0.7405825731171141,-0.19580161558797243,1.6236879390697738,2,0.012679142551855198,0.07601403856139997,0.1408048123120213
B.Com,Taxation,Financial Analysis;News Coverage;Social Justice;Teaching;Technology;Trading;Govt. Job;Data scientist;Social causes,Accounting Skills;Hardware skills;Critical Thinking;Business Knowledge;Finance related skills;Civil & Criminal Law;Communication skills;Leadership;Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;SQL;Good communication skills;Teaching,55,0,0,-1,0.8809657121210699,-0.30170863439459167,1.6245193124826787,2,0.01267914255182847,0.07601403855583148,0.1408048123480623
B.Sc,Biotechnology,"Research, Trading, Understand Human Behaviour","AI, ML, Python, Critical Thinking, Analytic Thinking, Artistic skills, Work under Pressure, Team work, Logical Skills, Presentation Skills",70,0,0,-1,-0.07120982270549281,-0.03679369349707117,-0.19654467611345824,0,0.039057364665664104,0.17175655188573172,0.552044119535795
BE,Business Administration,"Financial Analysis, Research, Sales/Marketing, Trading, Entrepreneurship","Active Listening, Leadership, Market Study, Team work, Mass Communication, Writing, Reading, Sales",68.4,0,0,-1,1.0782827469030818,0.28493838498639035,-0.06530243493590625,3,0.04408874916501517,0.8664101093776131,-0.33372349072311175
B.Com,Taxation ,Sales/Marketing,Sales,60,0,0,-1,1.6841681331411578,-0.6758841020944993,0.18598781223123478,2,0.018465082417374937,0.09618457990332456,0.16648446370182896
BBA,Commerce,Financial Analysis;News Coverage;Sales/Marketing;Social causes;Construction;Construction Manegement,Finance related skills;People management;Communication skills;Leadership;Sales;Social Media Marketing,67,0,0,-1,0.471262549114886,0.9873091308844539,0.5972151983101441,4,0.010062640488394649,0.020759331806898138,0.026307410406841564
BE,Mechanical Engineering,Financial Analysis;Research;Sales/Marketing;Technology;Trading;Supply Chain Analysis;Data analytics;Data scientist;Market reserach;Service;All fields related to Data science.;Industires;Design;SAP Consultant in MM;Product Life cycle Management,Active Listening;Hardware skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Business Knowledge;People management;Communication skills;Product knowledge;Problem Solving skills;Risk management skills;AWS,63.08,0,0,-1,-0.3311502024654371,0.5841561450539678,-0.29256539714646385,3,0.17088422647946447,1.1133244052229156,-0.6018981291789356
B.Tech,Electronics & Telecom.,Financial Analysis,Programming Language skills;Analytical Skills;C++;Linux;SQL;Java;Cloud Computing,66.5,0,0,-1,-0.20993902427520078,-0.1277297903341645,0.7764474783307513,1,0.9363065553212438,-0.17712593941676294,-0.12510810286230958
BE,Civil Engineering,Research;All fields related to Data science.;Design,"Analytical Skills;Python;Proeficiency in Software like STAAD PRO, ETABS;Good communication skills;Teaching",78.28,0,0,-1,-0.1527276204104662,0.23183370946388415,-0.3541018129086843,3,0.1010805734758709,0.8361505010191166,-0.3745874406248126
Diploma,Electrical and Electronics Engineering,Industires,Active Listening,62.985,0,0,-1,-0.09152169416498254,0.4805975927666155,0.06935734319779223,4,0.10880718594617379,0.009711367338035218,-0.07158610109752642
BE,Electronics and Communication Engineering,Trading;Data analytics;Data scientist;All fields related to Data science.,Active Listening;People management;Leadership;Cloud Computing,59,0,0,-1,-0.14128321511265285,0.589951388291634,-0.3774488723621844,3,0.11657089446389235,0.9142784761432097,-0.4107225190215238
BA,History ,Information Technology;Sports Industry;Salesforce Admin,Hardware skills;Leadership;Designing skills,64,0,0,-1,1.9552344222806215,0.6748049559619685,4.8044722269232665,4,0.003878434407433467,0.012064558622345734,0.016901975851465204
B.Tech,Computer Science Engineering,Web Designing;Data scientist,Active Listening;Programming Language skills;Critical Thinking;Communication skills;Java;Cloud Computing,66.5,0,0,-1,-0.6952811995614961,0.0899197944990363,-0.09998476273990652,5,1.1735915223038107,0.06549726761850375,0.47564468270609267
BE,Thermal engineering,Teaching;Technology;Understand human body,Active Listening;Gathering Information;Analytical Skills;Leadership;Machine Learning skills;Interpersonal skills;Medical knowledge,66.88,0,0,-1,1.219869656877892,2.8072812779874727,1.5469331522208152,3,0.04383697415318212,0.859388474896095,-0.3373984338889743
B.Tech,Electrical and Electronics Engineering,Software developer,"AI, ML, Python, Analytic Thinking, SQL, Programming, C++",66.5,0,0,-1,-0.6109598499658936,-0.08201246942100124,-0.20807421293046208,1,1.0198883359055395,-0.20254251739822696,-0.246473371763599
B.Tech,Civil Engineering,Teaching;Design,Gathering Information;Finance related skills;Civil & Criminal Law,66,0,0,-1,-0.8649596702510247,0.0023916487503276083,-0.09046656205698524,1,0.9772291379435544,-0.22988471192958596,-0.2086735339674465
B.Tech,Electronics and Communication Engineering,Teaching,"Active Listening,Work under Pressure,Team work,Presentation skills,Reading",65.55,0,0,-1,-0.5066824978415292,0.10553800494791345,-0.04763345436085863,1,1.014740848409496,-0.14474034629060725,-0.2083884999889108
B.Tech,Computer Science Engineering,"Data scientist,Web development,Social causes,All fields related to Data science,Machine Learning",Bootstrap;Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP;Codeignitor;Loopback;,72.2,0,0,-1,-0.6409891172331478,0.052529997070954494,-0.12174993152356109,5,1.1757038252463254,0.06581726651499406,0.47843228545677
Bachelor of Management Studies,Business Administration,"Sales/Marketing, Entrepreneurship","Business Knowledge, People Management, Communication Skills, Logical Skills, Problem Solving skills, Reading, Sales",61.56,0,0,-1,1.799612361203832,-0.09155491013800984,1.5316199901672443,4,0.00048702552739650216,0.01620118182224907,0.0003715990642515059
B.Sc,Math,Govt. Job,Teaching experience,60,0,0,-1,0.6494469996505384,0.24816169963411497,-0.4255077116392639,0,0.03148666855891979,0.19700217463187997,0.5610820178369832
