Internships,Projects,Leadership_Positions,Communication_Skills,Problem_Solving_Skills,Teamwork_Skills,Analytical_Skills,Presentation_Skills,Networking_Skills,Cluster,Cluster_Name,PC1,PC2,PC3
1,4,1,4,4,4,0,4,0,3,Project-Driven Builders,2.071247168138916,-0.21224812499715176,1.3096062707115046
1,4,0,2,2,4,3,1,4,2,Communicators,1.063447412658998,-0.07364079031773052,-0.7025063942328916
0,3,1,2,3,2,3,2,0,3,Project-Driven Builders,1.2897440619398401,-1.170356112063543,-0.7844036554409836
0,3,0,2,1,0,2,1,0,2,Communicators,-0.6362872371343086,-1.957277684752794,-0.15200810606641135
2,0,0,4,3,0,2,2,1,2,Communicators,-2.034636510881826,-0.4484108796196093,1.0760804890968192
1,2,1,1,1,4,2,1,3,1,Leaders & Team Players,0.5717545378199141,1.1145828927617356,-1.029780804067468
1,4,0,2,3,0,3,4,2,0,Presenters,0.48023099890481197,-1.5072438221527167,0.7967968168764091
1,2,1,3,4,1,3,2,1,3,Project-Driven Builders,0.27743450520978347,-0.45121063508736303,-0.6052687098276315
1,1,0,0,0,1,0,4,0,0,Presenters,-0.7655857610662823,-0.34666580693870214,2.338923933861836
2,0,0,1,4,3,1,1,1,2,Communicators,-0.13880920040146097,1.1374698156284662,1.1449025041576255
2,2,1,4,2,3,3,1,1,1,Leaders & Team Players,-0.39344290933140463,-0.29695724626198317,-0.8436443875321615
0,0,0,0,3,2,3,0,4,2,Communicators,-0.04952104142660642,1.0095247108734,-0.8996292960437795
2,0,0,2,0,4,0,3,3,0,Presenters,-1.0711098041990026,1.4413881119962915,1.9488903853642945
2,3,0,4,1,2,2,1,2,2,Communicators,-1.1463977223921369,-0.7593501587654878,0.07693689110317967
1,0,0,2,4,1,4,1,3,2,Communicators,-0.6540705829420835,0.08143726002827706,-0.4006278872329125
1,3,0,2,4,2,0,3,4,0,Presenters,0.8213948710025936,1.090030852076035,1.2661785154641811
2,4,0,4,4,3,4,2,2,2,Communicators,0.8213629825628732,-1.233946422835627,-0.00502543380430956
1,2,0,0,0,3,3,2,4,0,Presenters,-0.012782318846259926,0.2981457613772578,-0.12882321119485618
2,2,1,1,3,3,0,2,4,1,Leaders & Team Players,0.5104845010988494,2.5436398542940943,0.14252425324329054
2,1,1,2,4,1,4,0,0,1,Leaders & Team Players,-0.4627314776002883,-0.29642060986644847,-1.3573203576618176
2,1,0,0,1,2,3,4,4,0,Presenters,-0.41974634278494416,0.6564167916113464,1.1259627059056765
2,3,1,0,3,3,3,0,2,3,Project-Driven Builders,0.9498613861730325,0.8256003394033233,-1.5515367855139184
0,4,0,2,0,1,3,3,0,0,Presenters,0.14497848181615028,-2.7482139701111756,0.3424562551174649
1,1,1,4,2,0,2,3,3,1,Leaders & Team Players,-1.2586563747125652,0.20617839950169092,-0.15158791942046845
2,4,1,4,3,4,1,4,2,3,Project-Driven Builders,1.3541691190968148,0.3128738381695935,0.854591308892611
0,3,0,1,2,3,2,3,3,0,Presenters,1.2790093670720142,-0.23439335028694047,0.5560753401948242
0,0,1,3,3,1,4,4,4,1,Leaders & Team Players,-0.05220184598635792,0.2473435321333861,-0.4128799891522356
0,4,0,2,1,2,3,0,1,2,Communicators,0.2914598361383568,-1.8221046904471827,-1.0898621145077956
1,1,1,1,1,4,4,2,4,1,Leaders & Team Players,0.4814360008841038,0.9480385668183278,-1.1968310619575044
1,3,0,1,1,0,0,4,0,0,Presenters,-0.3704259469582864,-1.0416728920238512,2.0578750563562966
1,4,1,3,4,4,3,4,2,3,Project-Driven Builders,2.381069825054845,-0.3335509657864068,0.0823667720845169
2,1,0,0,1,3,0,4,2,0,Presenters,-0.13120615056362944,1.1096654410838012,2.411504344222646
1,2,1,4,4,0,2,2,3,3,Project-Driven Builders,-0.4450467262601905,0.3312376592076371,-0.6533594952303733
0,0,1,4,0,4,3,0,0,1,Leaders & Team Players,-0.7327358691462085,-0.7736807915809382,-1.327976390921229
2,1,1,4,3,0,2,3,0,1,Leaders & Team Players,-1.1964398146861197,-0.5128415427449717,0.5472520251125165
1,0,0,3,1,0,2,2,4,2,Communicators,-2.2005816889972563,0.31532735136226137,0.3261875650734262
0,2,0,0,1,4,4,1,2,2,Communicators,1.0117646698001317,-0.713171642195222,-0.6954782593652292
0,3,0,1,2,3,4,1,3,2,Communicators,1.0378508774264124,-0.774527286401965,-0.989919326802895
0,3,0,3,4,0,2,3,2,0,Presenters,0.3961944284043274,-1.124527174601227,0.6268808169559329
0,3,0,3,0,1,4,0,4,2,Communicators,-1.0214130097047678,-1.2661151925297658,-1.8182580193323834
0,1,0,4,2,3,4,3,0,0,Presenters,0.15567565363299748,-2.148658711710679,0.6639360944375365
2,2,1,0,3,2,1,4,1,1,Leaders & Team Players,0.8646255067035628,0.9277455319622504,1.1477514131147144
0,0,0,0,1,3,1,3,1,0,Presenters,0.19381742319275497,0.17393386099720085,1.52041537355617
1,2,0,4,0,2,1,3,2,0,Presenters,-1.1410179094969366,-0.738578800522018,1.1991618488802311
1,1,1,2,1,2,0,4,0,1,Leaders & Team Players,-0.21375560309227284,0.21382969552130246,1.4457668347229298
1,2,1,2,1,1,1,1,0,3,Project-Driven Builders,-0.7228897441262675,-0.2783200032124304,-0.4516120552980344
2,4,1,0,3,3,4,3,3,3,Project-Driven Builders,1.8201807193289272,0.33277268087677664,-0.7533669098925906
1,0,1,2,2,3,0,0,0,1,Leaders & Team Players,-0.5382592675572551,1.1026378349475405,-0.16538214498271014
0,0,0,3,2,1,3,4,1,0,Presenters,-0.620424587446843,-1.3348718119262197,1.3012060057087038
0,2,0,3,2,1,2,4,0,0,Presenters,0.029300796896371807,-1.8666005197140445,1.4875386296260373
0,3,1,3,0,3,0,4,4,3,Project-Driven Builders,0.5073683586087048,0.7513122795786952,0.38782337572372244
0,1,0,2,1,3,4,1,4,2,Communicators,-0.21440827914919566,-0.22396611706244995,-0.9145991611146445
0,1,0,2,1,2,0,0,4,2,Communicators,-0.9739368080298935,1.1491123670673618,-0.20338328284740365
1,3,1,4,1,1,4,0,0,3,Project-Driven Builders,-0.8507212656001722,-1.8993670452019804,-1.9745037209913874
0,3,1,2,4,0,0,1,2,3,Project-Driven Builders,0.46299334872926295,0.6095839598498032,-0.691816486000992
2,4,0,2,3,3,3,1,4,2,Communicators,0.64325140202851,0.20317328185169015,-0.5118895763259477
1,1,1,3,3,3,2,2,2,1,Leaders & Team Players,0.2795128851523086,0.6738448486374855,-0.23849351313567527
2,0,1,0,0,0,0,2,1,1,Leaders & Team Players,-1.9324144053628391,1.246480567232519,0.5324486470285431
2,3,1,4,3,4,1,2,3,3,Project-Driven Builders,0.6384864731540948,1.119899832852526,-0.08702528039938767
0,0,0,0,0,3,4,1,3,2,Communicators,-0.3927774566770124,-0.11191620939561314,-0.6822808686440295
2,1,1,2,0,0,0,0,4,1,Leaders & Team Players,-2.498815932427894,1.918843324052194,-0.9759104861855012
0,1,1,0,3,4,0,4,4,1,Leaders & Team Players,1.8653626545637687,2.4153664261528918,0.8616222653596878
1,3,0,4,4,4,1,2,4,2,Communicators,1.005381565982865,0.7185753570983349,0.6174267318994225
1,0,0,2,1,4,2,2,1,2,Communicators,-0.36916045016429927,-0.06730930914751705,1.0131377460464817
1,0,1,1,4,0,1,1,4,1,Leaders & Team Players,-0.7044073612957493,2.237122242032216,-0.6917650041053993
0,4,0,1,0,1,1,1,2,2,Communicators,-0.15543427526743236,-0.9123710322970275,-0.2685819737747785
2,2,1,2,3,4,4,3,2,1,Leaders & Team Players,1.1183661977867225,0.22160147607421207,-0.26810752785373276
1,1,0,2,3,3,4,3,1,0,Presenters,0.5211858780450928,-0.9697588657772004,0.7616078446300865
2,3,0,1,2,4,4,0,1,2,Communicators,0.5679790570044575,-0.7631779000175033,-0.6917720628554586
2,1,0,3,4,0,4,2,0,2,Communicators,-1.0103038572600167,-1.4576490270094806,0.5189347556044377
1,2,0,0,3,1,0,2,3,0,Presenters,0.09439826422488445,1.1481422640335819,0.9741721509263435
2,1,1,4,3,0,4,2,0,1,Leaders & Team Players,-1.2642937846012192,-1.1396627557622592,-0.5346304422052665
2,1,0,3,0,3,0,4,0,0,Presenters,-1.0557014196989998,-0.36853627248600157,2.666766414818058
1,4,1,2,4,1,2,2,3,3,Project-Driven Builders,1.0431101680333084,0.34484048022409514,-0.8688570728463569
2,2,1,0,0,0,4,2,2,3,Project-Driven Builders,-1.0904557539061464,-0.3113795073357584,-1.124318177680423
0,2,1,2,3,2,2,3,0,3,Project-Driven Builders,1.0769462539934402,-0.6454576321368369,0.12453837789159157
2,2,1,1,3,3,4,3,3,1,Leaders & Team Players,0.9303866741726717,0.651115668543518,-0.4795671925866249
0,1,0,2,0,2,3,2,4,2,Communicators,-0.7959205015526226,-0.24112666895292922,-0.2509569467961747
1,1,1,3,4,3,3,4,0,1,Leaders & Team Players,1.0770088646528815,-0.4673220608088017,0.7286621937888308
2,3,1,1,1,2,4,4,2,3,Project-Driven Builders,0.44390477545182344,-0.5030523165215812,-0.16056058400682585
2,2,0,1,3,1,2,4,4,0,Presenters,-0.08392029864701228,0.7195972106916053,1.3388863239046493
0,1,1,2,1,0,0,2,0,1,Leaders & Team Players,-0.9393688027741217,-0.16488539334181176,0.19543090732243804
1,4,0,4,1,4,0,0,2,2,Communicators,0.03051173868787487,-0.20357245603429733,0.013388560500820238
0,3,0,2,4,0,3,4,1,0,Presenters,0.8809607163728994,-1.7554685894008308,0.9295344549442532
2,3,1,4,4,1,0,3,3,3,Project-Driven Builders,-0.04013445287443616,1.1146912304118184,0.5544773429657968
0,0,0,4,3,3,2,0,1,2,Communicators,-0.5119935041487894,-0.39483520286949453,-0.07487976504467807
1,1,1,0,2,2,1,1,2,1,Leaders & Team Players,0.02051144214143815,1.4040189587664724,-0.5088066510926808
1,1,1,0,2,2,2,1,0,1,Leaders & Team Players,0.14462982447416856,0.28962485578827313,-0.5190180053799209
1,0,1,3,2,3,4,0,4,1,Leaders & Team Players,-0.6931843223943611,0.9995805350736405,-1.9963599216832355
0,1,0,4,3,2,4,1,1,2,Communicators,-0.2751842913530734,-1.590488254172055,-0.42469499016482015
1,4,1,0,1,1,4,3,3,3,Project-Driven Builders,0.7876394436944072,-0.5125204564637411,-1.1737637616369563
2,1,0,4,3,4,3,4,3,0,Presenters,0.12797338690861138,0.08677175821153055,1.5016511045864347
1,2,0,3,3,4,1,4,1,0,Presenters,1.021974595723228,-0.29170918312942545,2.0785535209001282
2,3,0,2,1,2,3,1,0,2,Communicators,-0.576199460823699,-1.4911041896003938,0.06290490153887097
2,0,1,3,2,4,0,2,2,1,Leaders & Team Players,-0.48240202443767893,1.9070469731458792,0.7279778631961163
2,1,0,0,0,0,1,3,1,0,Presenters,-1.668826127938924,-0.10770052115402008,1.5580638666522055
1,4,0,2,2,4,0,4,0,0,Presenters,1.5679713619774585,-0.7787196021820422,2.2138331653270535
2,2,0,3,1,1,1,3,4,0,Presenters,-1.4095670879345996,0.4871951657374734,1.0891945696169576
2,3,1,4,4,3,4,2,1,3,Project-Driven Builders,0.819501053489676,-0.7020267853203386,-0.7260766978011172
1,1,1,4,4,0,2,1,2,1,Leaders & Team Players,-0.9160317450473794,0.2939365189698822,-0.8321901053107522
0,3,1,3,1,1,2,0,1,3,Project-Driven Builders,-0.3971867706923001,-0.8865566876461062,-1.709667274141503
0,4,0,3,1,0,1,3,2,0,Presenters,-0.30345946685468733,-1.4624096835199616,0.65239326538552
1,2,1,2,2,3,0,4,4,1,Leaders & Team Players,0.678926702053098,1.761505419636948,0.8218296950062375
0,3,0,2,4,2,4,3,4,0,Presenters,1.4039376294513348,-0.6078242252076014,-0.1710486331950988
1,2,1,1,4,3,3,3,1,1,Leaders & Team Players,1.647464723214773,0.12599370537677265,-0.024552230767731376
0,1,0,2,0,0,2,4,3,0,Presenters,-1.2169860023255847,-0.7178184520299977,1.0150645614914307
1,1,0,3,2,1,1,0,4,2,Communicators,-1.5644474833705335,0.8778521582053603,-0.3197412811208487
1,0,0,1,4,1,0,0,1,2,Communicators,-0.7438431552605087,1.0288216948228641,0.6675639102559934
0,0,1,4,3,0,4,0,1,1,Leaders & Team Players,-1.2366931129080674,-0.874312955968397,-1.8796202582644377
2,1,0,0,1,3,1,3,4,0,Presenters,-0.3231785028114594,1.5972383310447131,1.3398332311921028
0,1,1,0,4,0,4,4,2,1,Leaders & Team Players,0.9731337812488811,-0.1851917548144062,-0.2669516578465137
0,2,1,3,3,1,2,4,0,3,Project-Driven Builders,0.651887924586699,-1.0640907177222994,0.5303484378815461
0,0,0,3,4,2,2,1,4,2,Communicators,-0.27129305775052887,0.8522333180524109,-0.07175834777744354
0,2,0,1,3,2,3,3,1,0,Presenters,1.021196344822992,-1.0879799666710601,0.670738890264657
1,3,1,0,1,2,4,1,3,3,Project-Driven Builders,0.4829762609835916,0.0563113818215319,-1.905831003834597
0,3,1,0,2,3,4,1,1,3,Project-Driven Builders,1.6281024944527844,-0.6849390536934358,-1.6994887185061105
1,1,1,3,2,2,1,3,3,1,Leaders & Team Players,-0.33769589096363295,1.0355042257562186,0.27581181141695305
1,4,0,0,3,1,4,0,4,2,Communicators,0.5897478762205728,-0.2363432567301692,-1.6108190731424947
0,4,0,0,1,2,0,0,0,2,Communicators,0.6150604443634746,-0.7480218124337754,-0.017690458562252806
2,2,1,1,4,3,3,3,2,1,Leaders & Team Players,1.240126510684323,0.7756517318305197,0.027797492850013622
1,1,1,4,1,4,0,3,2,1,Leaders & Team Players,-0.15388729044473173,0.9567683035218022,0.807226405445411
1,0,0,2,1,2,3,4,3,0,Presenters,-0.7918650622594021,-0.12104979511649999,1.2133783173987154
1,0,0,4,3,0,1,2,2,2,Communicators,-1.7514166806841065,0.016325196904843218,1.0339421197663143
1,1,0,0,3,0,1,3,3,0,Presenters,-0.3882719034255028,0.8189064814291848,1.2051314592925564
1,4,1,3,3,3,4,3,2,3,Project-Driven Builders,1.5583991130058163,-0.8908454537919104,-0.7999856805947326
2,1,0,4,4,3,4,2,2,2,Communicators,-0.17876817574472942,-0.46945188722804493,0.4028086656968373
1,1,1,4,2,1,3,1,1,1,Leaders & Team Players,-1.1058241223214496,-0.5942153770604296,-1.0298112157390646
1,1,1,0,1,0,1,3,1,1,Leaders & Team Players,-0.6745973414306607,0.42397118339319007,0.39918706152412736
1,0,0,4,1,1,1,0,3,2,Communicators,-2.411936479751912,0.41594195765725717,-0.08169203573463087
1,4,0,2,4,3,2,1,3,2,Communicators,1.3246328973580972,0.056871247694157086,-0.20621150427289586
0,2,0,3,2,1,3,2,4,2,Communicators,-0.40736918250698945,-0.5347004948324454,-0.34691846261612513
1,2,0,3,3,2,1,2,4,2,Communicators,-0.18236992391410004,0.7368736124796313,0.581893537585698
2,4,1,4,2,1,4,3,4,3,Project-Driven Builders,-0.18508996960062024,-0.4815408269601422,-1.0646301056132006
1,2,0,0,1,2,2,0,0,2,Communicators,-0.3178847701774601,-0.6810291811704032,-0.16188471314908165
0,3,1,2,4,3,0,2,3,3,Project-Driven Builders,1.7265700433054205,1.3235939297914106,-0.19640380410134878
1,2,0,3,3,4,2,4,4,0,Presenters,0.967610209493386,0.4879963589384354,1.3216577177836797
0,0,1,0,1,2,4,3,4,1,Leaders & Team Players,0.16539924724241492,0.7554131951892649,-0.9207960081230058
0,4,1,4,4,2,1,0,4,3,Project-Driven Builders,0.9089639890537061,0.7409368110213332,-1.7751867489311492
2,2,0,0,4,0,4,2,2,0,Presenters,-0.07920009306228333,-0.38088057264531083,0.07858532332343594
1,4,0,1,2,3,1,4,0,0,Presenters,1.4684136669836236,-1.0847795836817236,1.8428252565410799
0,1,1,0,3,4,1,1,2,1,Leaders & Team Players,1.469567477704992,1.5610341538814818,-0.5409256879673613
0,4,0,4,1,1,0,3,3,0,Presenters,-0.2395983255733669,-0.777529773011068,0.8740642844056521
2,1,0,0,4,4,1,1,4,2,Communicators,0.6858410403674403,2.351043899470108,0.6192492747163669
1,1,1,1,1,2,4,1,1,1,Leaders & Team Players,-0.33542467674763504,-0.3829854885301509,-1.3333575069969483
0,4,0,2,0,0,1,3,3,0,Presenters,-0.442884638656186,-1.038871465775541,0.4520033961292706
1,2,1,2,4,3,3,0,2,3,Project-Driven Builders,0.868814670692898,0.5735554290211275,-1.5643154019348473
0,0,1,2,1,0,4,2,2,1,Leaders & Team Players,-1.133237863337546,-0.579431003293295,-1.2028387076512226
2,2,0,2,1,0,4,2,1,0,Presenters,-1.4698890917059906,-1.5821458158071318,0.08431486281072552
1,2,1,1,0,0,4,1,2,3,Project-Driven Builders,-1.1151585544365665,-0.6868503639496769,-1.7882066731054114
2,3,1,2,4,0,0,0,4,3,Project-Driven Builders,-0.5249875960621401,1.9955872896595601,-1.0512292384454383
1,0,1,0,4,2,0,4,3,1,Leaders & Team Players,0.7721632353572044,2.4275663085707415,1.2773082155376727
2,4,0,4,4,4,3,0,1,2,Communicators,0.8330481314260718,-0.9420117804689848,-0.4148153522509008
2,3,0,1,2,4,2,0,0,2,Communicators,0.49822506090156915,-0.4284893391071646,0.07533509454822974
1,3,1,1,3,4,3,1,4,3,Project-Driven Builders,1.575697427197978,1.1750205596148553,-1.5256622037822014
1,1,1,0,3,3,4,3,2,1,Leaders & Team Players,1.2273877735517749,0.4476091900306117,-0.39788253400918866
0,1,0,0,3,2,2,4,3,0,Presenters,0.9600453690694168,0.38587840734571693,1.279096826427015
2,3,1,4,2,3,2,2,4,3,Project-Driven Builders,-0.046576272876946365,0.8547379969539711,-0.6546024231645423
1,0,0,0,2,2,1,0,2,2,Communicators,-0.7819887003417542,1.089629692882623,0.16935870265746342
0,3,1,3,1,3,2,2,1,3,Project-Driven Builders,0.7000680878074844,-0.7786796962275269,-0.6610179601245985
0,1,1,2,2,1,0,2,3,1,Leaders & Team Players,-0.344366996685437,1.258801913633816,-0.14322464279469702
0,1,1,1,1,1,4,3,3,1,Leaders & Team Players,-0.06388999541311352,-0.2101840543723406,-0.9657059578808619
2,1,1,3,1,1,3,4,0,1,Leaders & Team Players,-1.0255842863243483,-0.917540750596688,0.6624959069597643
2,3,0,0,1,1,0,1,0,2,Communicators,-0.6636183158304857,-0.17882715518932737,0.9255272103900561
1,0,0,2,0,3,3,1,4,2,Communicators,-1.2989208233508716,0.5118559898746157,-0.31722537593029254
2,2,1,3,2,3,3,3,3,1,Leaders & Team Players,0.10481296232242474,0.4786280940235614,-0.21600408534250654
0,2,0,4,3,3,0,1,0,2,Communicators,0.25831112501722625,-0.6564969425998071,0.8844501923715152
2,3,1,1,3,0,1,3,2,3,Project-Driven Builders,0.01531572737311301,0.6658496447097795,0.27984302681672246
2,3,1,3,2,0,4,3,2,3,Project-Driven Builders,-0.5993568848463284,-0.9336549096492784,-0.6921344012148525
2,3,0,0,2,1,2,4,2,0,Presenters,0.2171212434582332,-0.2481558704608047,1.450562424112209
1,1,1,4,4,1,2,1,2,1,Leaders & Team Players,-0.5407088355279894,0.434562291581435,-0.771977647982236
1,2,1,0,2,0,4,1,2,3,Project-Driven Builders,-0.2385814994050367,-0.20232683320515313,-1.6918316670401987
1,3,1,4,4,3,1,1,4,3,Project-Driven Builders,0.7525727067164618,1.3205449160443519,-0.9132307787053947
2,2,1,1,4,1,0,4,4,1,Leaders & Team Players,0.4332162792279121,2.235615502602901,0.9994663997980043
2,4,0,2,2,2,3,3,2,0,Presenters,0.3591620816883157,-1.0150686499192514,0.6056534833852182
1,2,1,0,4,4,0,3,1,1,Leaders & Team Players,2.0876517476289127,1.5282022489392983,0.9604053103790205
2,0,0,0,4,0,0,4,2,0,Presenters,-0.610246258770486,1.3824248771276524,2.514239657626433
1,3,1,1,4,0,1,4,1,3,Project-Driven Builders,0.9227270173409038,0.07610608869020784,0.7407481647307874
2,3,0,0,2,3,3,0,1,2,Communicators,0.3629708121952198,-0.35572939159763406,-0.44500970400358575
0,4,1,1,4,1,3,2,3,3,Project-Driven Builders,1.6905170413767994,-0.09143182610856859,-1.381339137687401
2,0,0,4,1,3,1,3,3,0,Presenters,-1.5130187603395606,0.7079697696181084,1.632756091345797
1,4,0,1,2,3,0,0,3,2,Communicators,0.6153806520163696,0.7551835559147404,-0.15274907765726703
2,0,0,3,4,2,0,1,3,2,Communicators,-1.084330371489289,1.7285980738518196,1.098722036393418
2,3,0,0,4,2,0,0,2,2,Communicators,0.4473126396538873,1.2459309943522283,0.37038167406257344
0,0,0,4,4,4,1,0,3,2,Communicators,0.06597958074470822,1.0067864200566965,0.0446867084229518
0,0,1,0,0,3,0,2,1,1,Leaders & Team Players,-0.06316235916879759,1.1266816901781076,0.30971279224691856
2,3,0,3,1,2,2,1,3,2,Communicators,-0.9590543364867977,-0.18921019368462905,-0.07431031630119618
0,4,0,3,3,4,1,2,4,2,Communicators,1.6066716594810175,0.23762403651981412,0.2287424391917124
0,1,0,3,2,1,3,4,4,0,Presenters,-0.39413719581518564,-0.4532435367677776,0.7172506365774632
0,3,1,2,0,2,3,3,0,3,Project-Driven Builders,0.4827429085498285,-1.6968486309751218,-0.4677194413166682
2,0,0,4,0,2,0,0,4,2,Communicators,-2.8234456153775116,1.4163782543458938,0.2906126171786801
0,3,1,3,1,1,1,4,1,3,Project-Driven Builders,0.24330603332200787,-0.8765515502953832,0.4556666583971651
1,4,1,0,4,3,0,3,2,3,Project-Driven Builders,2.34338638993541,1.2567333815985693,0.4789665636172314
1,1,0,2,2,2,0,2,2,0,Presenters,-0.6008077622549577,0.6355378000253848,1.2743441712796122
0,1,1,1,2,1,2,0,2,1,Leaders & Team Players,-0.3267889930006706,0.5311680845812259,-1.5417927376651086
0,4,0,0,2,4,2,1,2,2,Communicators,1.8998367832299687,-0.36272442867762084,-0.30045472954294045
2,2,1,4,0,1,0,3,3,1,Leaders & Team Players,-1.680585736470989,0.7831157529352581,0.4938513953920182
2,0,1,2,3,0,1,2,2,1,Leaders & Team Players,-1.3811598902828457,1.3257114211479781,0.22547524427646745
2,3,1,3,0,1,0,0,0,3,Project-Driven Builders,-1.536992642137898,-0.15679367918313616,-0.5883295518225156
0,0,1,3,1,3,4,2,0,1,Leaders & Team Players,-0.15891596697220076,-1.1065135795487073,-0.7216172384954566
0,3,1,1,4,0,2,4,3,3,Project-Driven Builders,1.2757008436415118,0.20615360430432167,-0.06849736200340568
1,0,1,0,4,2,0,4,4,1,Leaders & Team Players,0.73646668164469,2.8063862375799538,1.1279713257718311
0,3,0,2,4,1,0,4,4,0,Presenters,0.9910181400316418,0.591879705117684,1.4683916444320149
0,1,1,3,4,2,2,0,4,1,Leaders & Team Players,0.1845980452716588,1.3399971377407867,-1.67814810088746
1,4,1,3,2,3,4,2,0,3,Project-Driven Builders,1.1297191429935047,-1.7083997822445098,-1.0145667625948591
2,1,1,4,1,2,4,3,3,1,Leaders & Team Players,-1.1009702223831563,-0.10184219508665776,-0.4963893208695697
2,1,0,4,4,4,1,2,3,2,Communicators,0.002682355339041954,1.1202565492720462,1.240339634716282
2,2,0,2,0,0,0,0,2,2,Communicators,-2.3898643422171535,0.2504638995092692,0.193151447108831
1,1,1,3,4,2,3,1,4,1,Leaders & Team Players,0.03898618109192685,1.1673937133232832,-1.3212344216428606
1,3,1,3,0,3,1,2,1,3,Project-Driven Builders,-0.05106740362499076,-0.2976891011596551,-0.19958887477396214
1,4,1,4,4,3,0,4,0,3,Project-Driven Builders,1.695924258619526,-0.35287389760870447,1.2493938133829883
2,0,0,2,4,1,1,3,2,0,Presenters,-0.8015824733096045,0.8703436095383996,1.8052754167331582
2,1,0,3,1,4,3,2,4,2,Communicators,-0.6848293820607302,0.5370827824240383,0.32389417411843874
1,3,1,3,0,0,0,1,3,3,Project-Driven Builders,-1.4744590342463932,0.48151496088614903,-0.8341270921522069
0,0,0,1,4,3,3,1,0,2,Communicators,0.745621220762328,-0.4965347981893665,0.27309589951844715
1,2,0,0,2,4,4,2,0,0,Presenters,1.2115891958445653,-1.1400589323349357,0.3181369950818502
2,3,0,3,2,4,0,4,3,0,Presenters,0.5328230496349244,0.6920897580876765,2.105364126885365
